trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,dropoff_type,shape_dist_traveled
BSP19SUPP-L022-Saturday-99_006300_L..S01X043,01:03:00,01:03:00,L10S,1,,0,0,
ASP19GEN-5043-Saturday-00_006300_5..N32R,01:03:00,01:03:00,213N,1,,0,0,
BSP19GEN-D040-Sunday-00_006400_D..S05R,01:04:00,01:04:00,D01S,1,,0,0,
BSP19SUPP-G033-Saturday-55_006400_G..N16X004,01:04:00,01:04:00,F27N,1,,0,0,
BSP19SUPP-G049-Weekday-32_006400_G..N14R,01:04:00,01:04:00,F27N,1,,0,0,
BSP19GEN-D077-Weekday-00_006400_D..S05R,01:04:00,01:04:00,D01S,1,,0,0,
BSP19GEN-M086-Weekday-00_006400_M..N30R,01:04:00,01:04:00,M01N,1,,0,0,
BSP19SUPP-G034-Sunday-56_006400_G..N16X004,01:04:00,01:04:00,F27N,1,,0,0,
BSP19GEN-D037-Saturday-00_006400_D..S05R,01:04:00,01:04:00,D01S,1,,0,0,
BSP19GEN-H039-Weekday-00_006300_H..S21R,01:04:30,01:04:30,H04S,1,,0,0,
BSP19GEN-H024-Saturday-00_006300_H..S21R,01:04:30,01:04:30,H04S,1,,0,0,
BSP19GEN-Q021-Saturday-00_006500_Q..S19R,01:05:00,01:05:00,Q05S,1,,0,0,
BSP19GEN-Q062-Weekday-00_006500_Q..S19R,01:05:00,01:05:00,Q05S,1,,0,0,
BSP19GEN-Q023-Sunday-00_006500_Q..S19R,01:05:00,01:05:00,Q05S,1,,0,0,
ASP19GEN-1087-Weekday-00_006550_1..S03R,01:05:30,01:05:30,101S,1,,0,0,
SIR-FA2017-SI017-Saturday-00_006600_SI..S03R,01:06:00,01:06:00,S31S,1,,0,0,
BSP19GEN-R087-Weekday-00_006600_R..N27R,01:06:00,01:06:00,R45N,1,,0,0,
ASP19GEN-1037-Sunday-00_006600_1..S03R,01:06:00,01:06:00,101S,1,,0,0,
BSP19GEN-R049-Sunday-00_006600_R..N27R,01:06:00,01:06:00,R45N,1,,0,0,
SIR-FA2017-SI017-Weekday-08_006600_SI..S03R,01:06:00,01:06:00,S31S,1,,0,0,
SIR-FA2017-SI017-Sunday-00_006600_SI..S03R,01:06:00,01:06:00,S31S,1,,0,0,
ASP19GEN-1038-Saturday-00_006600_1..S03R,01:06:00,01:06:00,101S,1,,0,0,
BSP19GEN-R050-Saturday-00_006600_R..N27R,01:06:00,01:06:00,R45N,1,,0,0,
ASP19GEN-3039-Saturday-00_006700_3..N42R,01:07:00,01:07:00,127N,1,,0,0,
ASP19GEN-3041-Sunday-00_006700_3..N42R,01:07:00,01:07:00,127N,1,,0,0,
ASP19GEN-3086-Weekday-00_006700_3..N42R,01:07:00,01:07:00,127N,1,,0,0,
BSP19GEN-H024-Sunday-00_006800_H..N21R,01:08:00,01:08:00,H15N,1,,0,0,
BSP19GEN-J032-Sunday-00_006850_J..S12R,01:08:30,01:08:30,G05S,1,,0,0,
BSP19GEN-J032-Saturday-00_006850_J..S12R,01:08:30,01:08:30,G05S,1,,0,0,
BSP19GEN-J052-Weekday-00_006850_J..S12R,01:08:30,01:08:30,G05S,1,,0,0,
BSP19GEN-F044-Saturday-00_006900_F..S69R,01:09:00,01:09:00,F01S,1,,0,0,
BSP19GEN-F048-Sunday-00_006900_F..S69R,01:09:00,01:09:00,F01S,1,,0,0,
BSP19SUPP-F072-Weekday-153_006950_F..S69R,01:09:30,01:09:30,F01S,1,,0,0,
BSP19GEN-FS011-Weekday-00_006950_FS.N01R,01:09:30,01:09:30,D26N,1,,0,0,
BSP19GEN-A051-Sunday-00_006950_A..S74R,01:09:30,01:09:30,A02S,1,,0,0,
BSP19GEN-FS012-Sunday-00_006950_FS.N01R,01:09:30,01:09:30,D26N,1,,0,0,
BSP19GEN-A044-Saturday-00_006950_A..S74R,01:09:30,01:09:30,A02S,1,,0,0,
BSP19GEN-A083-Weekday-00_006950_A..S74R,01:09:30,01:09:30,A02S,1,,0,0,
BSP19GEN-FS011-Saturday-00_006950_FS.N01R,01:09:30,01:09:30,D26N,1,,0,0,
BSP19GEN-N057-Sunday-00_007050_N..S20R,01:10:30,01:10:30,R01S,1,,0,0,
BSP19GEN-N054-Saturday-00_007050_N..S20R,01:10:30,01:10:30,R01S,1,,0,0,
BSP19GEN-N091-Weekday-00_007050_N..S20R,01:10:30,01:10:30,R01S,1,,0,0,
BSP19GEN-A044-Saturday-00_007100_A..S43R,01:11:00,01:11:00,A55S,1,,0,0,
BSP19GEN-A051-Sunday-00_007100_A..S43R,01:11:00,01:11:00,A55S,1,,0,0,
BSP19GEN-A083-Weekday-00_007100_A..S43R,01:11:00,01:11:00,A55S,1,,0,0,
ASP19GEN-1038-Saturday-00_007200_1..N03R,01:12:00,01:12:00,142N,1,,0,0,
ASP19GEN-1037-Sunday-00_007200_1..N03R,01:12:00,01:12:00,142N,1,,0,0,
BSP19GEN-E071-Weekday-00_007250_E..S04R,01:12:30,01:12:30,G05S,1,,0,0,
BSP19GEN-E039-Saturday-00_007350_E..S04R,01:13:30,01:13:30,G05S,1,,0,0,
BSP19GEN-E044-Sunday-00_007350_E..S04R,01:13:30,01:13:30,G05S,1,,0,0,
ASP19GEN-4043-Saturday-00_007400_4..S13R,01:14:00,01:14:00,401S,1,,0,0,
BSP19SUPP-G033-Saturday-55_007400_G..S14R,01:14:00,01:14:00,G22S,1,,0,0,
BSP19SUPP-G034-Sunday-56_007400_G..S16R,01:14:00,01:14:00,G22S,1,,0,0,
BSP19SUPP-M024-Saturday-25_007400_M..S60R,01:14:00,01:14:00,Q05S,1,,0,0,
BSP19SUPP-G049-Weekday-32_007400_G..S14R,01:14:00,01:14:00,G22S,1,,0,0,
ASP19GEN-4049-Sunday-00_007400_4..S13R,01:14:00,01:14:00,401S,1,,0,0,
BSP19SUPP-M023-Sunday-26_007400_M..S60R,01:14:00,01:14:00,Q05S,1,,0,0,
ASP19GEN-1087-Weekday-00_007450_1..N03R,01:14:30,01:14:30,142N,1,,0,0,
BSP19GEN-J032-Saturday-00_007500_J..N12R,01:15:00,01:15:00,M23N,1,,0,0,
BSP19GEN-J052-Weekday-00_007500_J..N41R,01:15:00,01:15:00,M23N,1,,0,0,
BSP19GEN-R050-Saturday-00_007500_R..S27R,01:15:00,01:15:00,R27S,1,,0,0,
BSP19GEN-R049-Sunday-00_007500_R..S27R,01:15:00,01:15:00,R27S,1,,0,0,
ASP19GEN-4097-Weekday-00_007500_4..S13R,01:15:00,01:15:00,401S,1,,0,0,
ASP19GEN-6030-Sunday-00_007500_6..N01R,01:15:00,01:15:00,640N,1,,0,0,
ASP19GEN-6033-Saturday-00_007500_6..N01R,01:15:00,01:15:00,640N,1,,0,0,
BSP19GEN-R087-Weekday-00_007500_R..S27R,01:15:00,01:15:00,R27S,1,,0,0,
BSP19GEN-J032-Sunday-00_007500_J..N12R,01:15:00,01:15:00,M23N,1,,0,0,
BSP19SUPP-L045-Wednesday-173_007550_L..S01R,01:15:30,01:15:30,L01S,1,,0,0,
BSP19SUPP-L022-Sunday-99_007550_L..S01R,01:15:30,01:15:30,L01S,1,,0,0,
BSP19SUPP-L022-Saturday-99_007550_L..S01R,01:15:30,01:15:30,L01S,1,,0,0,
ASP19GEN-7025-Sunday-00_007650_7..N97R,01:16:30,01:16:30,726N,1,,0,0,
BSP19GEN-H024-Sunday-00_007500_H..S21R,01:16:30,01:16:30,H04S,1,,0,0,
ASP19SUPP-7059-Weekday-20_007650_7..N97R,01:16:30,01:16:30,726N,1,,0,0,
ASP19GEN-7023-Saturday-00_007650_7..N97R,01:16:30,01:16:30,726N,1,,0,0,
ASP19GEN-6086-Weekday-00_007800_6..N01R,01:18:00,01:18:00,640N,1,,0,0,
ASP19GEN-2097-Weekday-00_007900_2..S08R,01:19:00,01:19:00,201S,1,,0,0,
ASP19GEN-2042-Saturday-00_007900_2..S08R,01:19:00,01:19:00,201S,1,,0,0,
ASP19GEN-6086-Weekday-00_007950_6..S01R,01:19:30,01:19:30,601S,1,,0,0,
ASP19GEN-6033-Saturday-00_007950_6..S01R,01:19:30,01:19:30,601S,1,,0,0,
ASP19GEN-6030-Sunday-00_007950_6..S01R,01:19:30,01:19:30,601S,1,,0,0,
ASP19GEN-7025-Sunday-00_008000_7..S97R,01:20:00,01:20:00,701S,1,,0,0,
ASP19SUPP-7059-Weekday-20_008000_7..S97R,01:20:00,01:20:00,701S,1,,0,0,
BSP19GEN-FS011-Weekday-00_008000_FS.S01R,01:20:00,01:20:00,S01S,1,,0,0,
BSP19GEN-A044-Saturday-00_008000_A..N43R,01:20:00,01:20:00,A65N,1,,0,0,
BSP19GEN-A083-Weekday-00_008000_A..N43R,01:20:00,01:20:00,A65N,1,,0,0,
BSP19GEN-A051-Sunday-00_008000_A..N43R,01:20:00,01:20:00,A65N,1,,0,0,
BSP19GEN-FS011-Saturday-00_008000_FS.S01R,01:20:00,01:20:00,S01S,1,,0,0,
ASP19GEN-7023-Saturday-00_008000_7..S97R,01:20:00,01:20:00,701S,1,,0,0,
BSP19GEN-FS012-Sunday-00_008000_FS.S01R,01:20:00,01:20:00,S01S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_008100_L..N01X004,01:21:00,01:21:00,L29N,1,,0,0,
BSP19SUPP-L022-Sunday-99_008100_L..N01X004,01:21:00,01:21:00,L29N,1,,0,0,
BSP19GEN-H039-Weekday-00_008100_H..N21R,01:21:00,01:21:00,H15N,1,,0,0,
BSP19SUPP-L022-Saturday-99_008100_L..N01X006,01:21:00,01:21:00,L29N,1,,0,0,
BSP19GEN-H024-Saturday-00_008150_H..N21R,01:21:30,01:21:30,H15N,1,,0,0,
BSP19GEN-H024-Sunday-00_008150_H..N21R,01:21:30,01:21:30,H15N,1,,0,0,
ASP19GEN-5043-Saturday-00_008200_5..S32R,01:22:00,01:22:00,501S,1,,0,0,
BSP19GEN-M086-Weekday-00_008200_M..S30R,01:22:00,01:22:00,M11S,1,,0,0,
ASP19GEN-5106-Weekday-00_008200_5..S32R,01:22:00,01:22:00,501S,1,,0,0,
ASP19GEN-5048-Sunday-00_008200_5..S32R,01:22:00,01:22:00,501S,1,,0,0,
ASP19GEN-2048-Sunday-00_008250_2..S08R,01:22:30,01:22:30,201S,1,,0,0,
ASP19GEN-3086-Weekday-00_008250_3..S42R,01:22:30,01:22:30,301S,1,,0,0,
ASP19GEN-3039-Saturday-00_008300_3..S42R,01:23:00,01:23:00,301S,1,,0,0,
ASP19GEN-5043-Saturday-00_008300_5..N32R,01:23:00,01:23:00,213N,1,,0,0,
BSP19SUPP-L022-Saturday-99_008300_L..S01X043,01:23:00,01:23:00,L10S,1,,0,0,
BSP19SUPP-L022-Sunday-99_008300_L..S01X043,01:23:00,01:23:00,L10S,1,,0,0,
ASP19GEN-3041-Sunday-00_008300_3..S42R,01:23:00,01:23:00,301S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_008300_L..S01X043,01:23:00,01:23:00,L10S,1,,0,0,
BSP19SUPP-M023-Sunday-26_008300_M..N30R,01:23:00,01:23:00,M01N,1,,0,0,
ASP19GEN-5048-Sunday-00_008300_5..N32R,01:23:00,01:23:00,213N,1,,0,0,
ASP19GEN-5106-Weekday-00_008300_5..N32R,01:23:00,01:23:00,213N,1,,0,0,
BSP19GEN-D077-Weekday-00_008400_D..S05R,01:24:00,01:24:00,D01S,1,,0,0,
BSP19SUPP-G033-Saturday-55_008400_G..N16X004,01:24:00,01:24:00,F27N,1,,0,0,
BSP19GEN-M086-Weekday-00_008400_M..N30R,01:24:00,01:24:00,M01N,1,,0,0,
BSP19GEN-D040-Sunday-00_008400_D..S05R,01:24:00,01:24:00,D01S,1,,0,0,
BSP19SUPP-G034-Sunday-56_008400_G..N16X004,01:24:00,01:24:00,F27N,1,,0,0,
BSP19GEN-D037-Saturday-00_008400_D..S05R,01:24:00,01:24:00,D01S,1,,0,0,
BSP19SUPP-G049-Weekday-32_008400_G..N14R,01:24:00,01:24:00,F27N,1,,0,0,
BSP19SUPP-M024-Saturday-25_008400_M..N30R,01:24:00,01:24:00,M01N,1,,0,0,
BSP19GEN-A044-Saturday-00_008500_A..S43R,01:25:00,01:25:00,A55S,1,,0,0,
BSP19GEN-A083-Weekday-00_008500_A..S43R,01:25:00,01:25:00,A55S,1,,0,0,
BSP19GEN-Q062-Weekday-00_008500_Q..S19R,01:25:00,01:25:00,Q05S,1,,0,0,
BSP19GEN-Q021-Saturday-00_008500_Q..S19R,01:25:00,01:25:00,Q05S,1,,0,0,
BSP19GEN-A051-Sunday-00_008500_A..S43R,01:25:00,01:25:00,A55S,1,,0,0,
BSP19GEN-Q023-Sunday-00_008500_Q..S19R,01:25:00,01:25:00,Q05S,1,,0,0,
ASP19GEN-1087-Weekday-00_008550_1..S03R,01:25:30,01:25:30,101S,1,,0,0,
ASP19GEN-1037-Sunday-00_008600_1..S03R,01:26:00,01:26:00,101S,1,,0,0,
ASP19GEN-1038-Saturday-00_008600_1..S03R,01:26:00,01:26:00,101S,1,,0,0,
BSP19GEN-R087-Weekday-00_008600_R..N27R,01:26:00,01:26:00,R45N,1,,0,0,
BSP19GEN-R050-Saturday-00_008600_R..N27R,01:26:00,01:26:00,R45N,1,,0,0,
BSP19GEN-R049-Sunday-00_008600_R..N27R,01:26:00,01:26:00,R45N,1,,0,0,
ASP19GEN-3041-Sunday-00_008700_3..N42R,01:27:00,01:27:00,127N,1,,0,0,
ASP19GEN-3039-Saturday-00_008700_3..N42R,01:27:00,01:27:00,127N,1,,0,0,
ASP19GEN-3086-Weekday-00_008700_3..N42R,01:27:00,01:27:00,127N,1,,0,0,
BSP19GEN-J032-Sunday-00_008850_J..S12R,01:28:30,01:28:30,G05S,1,,0,0,
BSP19GEN-J032-Saturday-00_008850_J..S12R,01:28:30,01:28:30,G05S,1,,0,0,
BSP19GEN-E039-Saturday-00_008850_E..N05R,01:28:30,01:28:30,E01N,1,,0,0,
BSP19GEN-E044-Sunday-00_008850_E..N05R,01:28:30,01:28:30,E01N,1,,0,0,
BSP19GEN-J052-Weekday-00_008850_J..S12R,01:28:30,01:28:30,G05S,1,,0,0,
BSP19GEN-E071-Weekday-00_008850_E..N05R,01:28:30,01:28:30,E01N,1,,0,0,
BSP19GEN-F048-Sunday-00_008900_F..S69R,01:29:00,01:29:00,F01S,1,,0,0,
BSP19GEN-F044-Saturday-00_008900_F..S69R,01:29:00,01:29:00,F01S,1,,0,0,
BSP19GEN-A051-Sunday-00_008950_A..S74R,01:29:30,01:29:30,A02S,1,,0,0,
BSP19SUPP-F072-Weekday-153_008950_F..S69R,01:29:30,01:29:30,F01S,1,,0,0,
BSP19GEN-A044-Saturday-00_008950_A..S74R,01:29:30,01:29:30,A02S,1,,0,0,
BSP19GEN-FS011-Weekday-00_008950_FS.N01R,01:29:30,01:29:30,D26N,1,,0,0,
BSP19GEN-FS012-Sunday-00_008950_FS.N01R,01:29:30,01:29:30,D26N,1,,0,0,
BSP19GEN-FS011-Saturday-00_008950_FS.N01R,01:29:30,01:29:30,D26N,1,,0,0,
BSP19GEN-H039-Weekday-00_008800_H..S21R,01:29:30,01:29:30,H04S,1,,0,0,
BSP19GEN-A083-Weekday-00_008950_A..S74R,01:29:30,01:29:30,A02S,1,,0,0,
BSP19GEN-H024-Sunday-00_008900_H..S21R,01:30:30,01:30:30,H04S,1,,0,0,
BSP19GEN-H024-Saturday-00_008900_H..S21R,01:30:30,01:30:30,H04S,1,,0,0,
BSP19GEN-N054-Saturday-00_009050_N..S20R,01:30:30,01:30:30,R01S,1,,0,0,
BSP19GEN-N057-Sunday-00_009050_N..S20R,01:30:30,01:30:30,R01S,1,,0,0,
BSP19GEN-N091-Weekday-00_009050_N..S20R,01:30:30,01:30:30,R01S,1,,0,0,
SIR-FA2017-SI017-Weekday-08_009100_SI..N03R,01:31:00,01:31:00,S09N,1,,0,0,
SIR-FA2017-SI017-Saturday-00_009100_SI..N03R,01:31:00,01:31:00,S09N,1,,0,0,
SIR-FA2017-SI017-Sunday-00_009100_SI..N03R,01:31:00,01:31:00,S09N,1,,0,0,
ASP19GEN-1037-Sunday-00_009200_1..N03R,01:32:00,01:32:00,142N,1,,0,0,
ASP19GEN-1038-Saturday-00_009200_1..N03R,01:32:00,01:32:00,142N,1,,0,0,
ASP19GEN-6030-Sunday-00_009250_6..N01R,01:32:30,01:32:30,640N,1,,0,0,
ASP19GEN-6033-Saturday-00_009250_6..N01R,01:32:30,01:32:30,640N,1,,0,0,
BSP19GEN-E071-Weekday-00_009250_E..S04R,01:32:30,01:32:30,G05S,1,,0,0,
BSP19GEN-E039-Saturday-00_009350_E..S04R,01:33:30,01:33:30,G05S,1,,0,0,
ASP19GEN-6086-Weekday-00_009350_6..N01R,01:33:30,01:33:30,640N,1,,0,0,
BSP19GEN-E044-Sunday-00_009350_E..S04R,01:33:30,01:33:30,G05S,1,,0,0,
ASP19GEN-4043-Saturday-00_009400_4..S13R,01:34:00,01:34:00,401S,1,,0,0,
BSP19SUPP-G049-Weekday-32_009400_G..S14R,01:34:00,01:34:00,G22S,1,,0,0,
BSP19SUPP-G033-Saturday-55_009400_G..S14R,01:34:00,01:34:00,G22S,1,,0,0,
ASP19GEN-4049-Sunday-00_009400_4..S13R,01:34:00,01:34:00,401S,1,,0,0,
BSP19SUPP-G034-Sunday-56_009400_G..S16R,01:34:00,01:34:00,G22S,1,,0,0,
ASP19GEN-1087-Weekday-00_009450_1..N03R,01:34:30,01:34:30,142N,1,,0,0,
ASP19GEN-4097-Weekday-00_009500_4..S13R,01:35:00,01:35:00,401S,1,,0,0,
BSP19GEN-J032-Saturday-00_009500_J..N12R,01:35:00,01:35:00,M23N,1,,0,0,
BSP19GEN-J052-Weekday-00_009500_J..N41R,01:35:00,01:35:00,M23N,1,,0,0,
BSP19GEN-R049-Sunday-00_009500_R..S27R,01:35:00,01:35:00,R27S,1,,0,0,
BSP19GEN-R087-Weekday-00_009500_R..S27R,01:35:00,01:35:00,R27S,1,,0,0,
BSP19GEN-R050-Saturday-00_009500_R..S27R,01:35:00,01:35:00,R27S,1,,0,0,
BSP19GEN-J032-Sunday-00_009500_J..N12R,01:35:00,01:35:00,M23N,1,,0,0,
BSP19SUPP-L022-Saturday-99_009550_L..S01R,01:35:30,01:35:30,L01S,1,,0,0,
BSP19SUPP-L022-Sunday-99_009550_L..S01R,01:35:30,01:35:30,L01S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_009550_L..S01R,01:35:30,01:35:30,L01S,1,,0,0,
SIR-FA2017-SI017-Weekday-08_009600_SI..S03R,01:36:00,01:36:00,S31S,1,,0,0,
SIR-FA2017-SI017-Saturday-00_009600_SI..S03R,01:36:00,01:36:00,S31S,1,,0,0,
SIR-FA2017-SI017-Sunday-00_009600_SI..S03R,01:36:00,01:36:00,S31S,1,,0,0,
ASP19GEN-7025-Sunday-00_009650_7..N97R,01:36:30,01:36:30,726N,1,,0,0,
ASP19SUPP-7059-Weekday-20_009650_7..N97R,01:36:30,01:36:30,726N,1,,0,0,
ASP19GEN-7023-Saturday-00_009650_7..N97R,01:36:30,01:36:30,726N,1,,0,0,
ASP19GEN-2097-Weekday-00_009900_2..S08R,01:39:00,01:39:00,201S,1,,0,0,
ASP19GEN-2042-Saturday-00_009900_2..S08R,01:39:00,01:39:00,201S,1,,0,0,
ASP19GEN-6033-Saturday-00_009950_6..S01R,01:39:30,01:39:30,601S,1,,0,0,
ASP19GEN-6086-Weekday-00_009950_6..S01R,01:39:30,01:39:30,601S,1,,0,0,
ASP19GEN-6030-Sunday-00_009950_6..S01R,01:39:30,01:39:30,601S,1,,0,0,
BSP19GEN-A044-Saturday-00_010000_A..N43R,01:40:00,01:40:00,A65N,1,,0,0,
BSP19GEN-FS011-Weekday-00_010000_FS.S01R,01:40:00,01:40:00,S01S,1,,0,0,
BSP19GEN-FS012-Sunday-00_010000_FS.S01R,01:40:00,01:40:00,S01S,1,,0,0,
ASP19GEN-7025-Sunday-00_010000_7..S97R,01:40:00,01:40:00,701S,1,,0,0,
BSP19GEN-A083-Weekday-00_010000_A..N43R,01:40:00,01:40:00,A65N,1,,0,0,
ASP19SUPP-7059-Weekday-20_010000_7..S97R,01:40:00,01:40:00,701S,1,,0,0,
BSP19GEN-FS011-Saturday-00_010000_FS.S01R,01:40:00,01:40:00,S01S,1,,0,0,
ASP19GEN-7023-Saturday-00_010000_7..S97R,01:40:00,01:40:00,701S,1,,0,0,
BSP19GEN-A051-Sunday-00_010000_A..N43R,01:40:00,01:40:00,A65N,1,,0,0,
BSP19GEN-Q023-Sunday-00_010100_Q..N19R,01:41:00,01:41:00,D43N,1,,0,0,
BSP19SUPP-L022-Saturday-99_010100_L..N01X006,01:41:00,01:41:00,L29N,1,,0,0,
BSP19SUPP-L022-Sunday-99_010100_L..N01X004,01:41:00,01:41:00,L29N,1,,0,0,
BSP19SUPP-L045-Wednesday-173_010100_L..N01X004,01:41:00,01:41:00,L29N,1,,0,0,
BSP19GEN-Q021-Saturday-00_010100_Q..N19R,01:41:00,01:41:00,D43N,1,,0,0,
BSP19GEN-H039-Weekday-00_010100_H..N21R,01:41:00,01:41:00,H15N,1,,0,0,
BSP19GEN-Q062-Weekday-00_010100_Q..N19R,01:41:00,01:41:00,D43N,1,,0,0,
BSP19GEN-H024-Saturday-00_010150_H..N21R,01:41:30,01:41:30,H15N,1,,0,0,
BSP19GEN-H024-Sunday-00_010150_H..N21R,01:41:30,01:41:30,H15N,1,,0,0,
ASP19GEN-5048-Sunday-00_010200_5..S32R,01:42:00,01:42:00,501S,1,,0,0,
ASP19GEN-5106-Weekday-00_010200_5..S32R,01:42:00,01:42:00,501S,1,,0,0,
ASP19GEN-5043-Saturday-00_010200_5..S32R,01:42:00,01:42:00,501S,1,,0,0,
BSP19GEN-M086-Weekday-00_010200_M..S30R,01:42:00,01:42:00,M11S,1,,0,0,
ASP19GEN-3086-Weekday-00_010250_3..S42R,01:42:30,01:42:30,301S,1,,0,0,
ASP19GEN-2048-Sunday-00_010250_2..S08R,01:42:30,01:42:30,201S,1,,0,0,
BSP19SUPP-M023-Sunday-26_010300_M..N30R,01:43:00,01:43:00,M01N,1,,0,0,
ASP19GEN-3039-Saturday-00_010300_3..S42R,01:43:00,01:43:00,301S,1,,0,0,
ASP19GEN-5048-Sunday-00_010300_5..N32R,01:43:00,01:43:00,213N,1,,0,0,
BSP19SUPP-L022-Saturday-99_010300_L..S01X043,01:43:00,01:43:00,L10S,1,,0,0,
ASP19GEN-5043-Saturday-00_010300_5..N32R,01:43:00,01:43:00,213N,1,,0,0,
BSP19SUPP-L022-Sunday-99_010300_L..S01X043,01:43:00,01:43:00,L10S,1,,0,0,
ASP19GEN-5106-Weekday-00_010300_5..N32R,01:43:00,01:43:00,213N,1,,0,0,
ASP19GEN-3041-Sunday-00_010300_3..S42R,01:43:00,01:43:00,301S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_010300_L..S01X043,01:43:00,01:43:00,L10S,1,,0,0,
BSP19GEN-M086-Weekday-00_010400_M..N30R,01:44:00,01:44:00,M01N,1,,0,0,
BSP19SUPP-G034-Sunday-56_010400_G..N16X004,01:44:00,01:44:00,F27N,1,,0,0,
BSP19GEN-D037-Saturday-00_010400_D..S05R,01:44:00,01:44:00,D01S,1,,0,0,
BSP19SUPP-G033-Saturday-55_010400_G..N16X004,01:44:00,01:44:00,F27N,1,,0,0,
BSP19SUPP-G049-Weekday-32_010400_G..N14R,01:44:00,01:44:00,F27N,1,,0,0,
BSP19GEN-D077-Weekday-00_010400_D..S05R,01:44:00,01:44:00,D01S,1,,0,0,
BSP19SUPP-M024-Saturday-25_010400_M..N30R,01:44:00,01:44:00,M01N,1,,0,0,
BSP19GEN-D040-Sunday-00_010400_D..S05R,01:44:00,01:44:00,D01S,1,,0,0,
BSP19GEN-Q021-Saturday-00_010500_Q..S19R,01:45:00,01:45:00,Q05S,1,,0,0,
BSP19GEN-A051-Sunday-00_010500_A..S43R,01:45:00,01:45:00,A55S,1,,0,0,
BSP19GEN-A083-Weekday-00_010500_A..S43R,01:45:00,01:45:00,A55S,1,,0,0,
BSP19GEN-Q023-Sunday-00_010500_Q..S19R,01:45:00,01:45:00,Q05S,1,,0,0,
BSP19GEN-Q062-Weekday-00_010500_Q..S19R,01:45:00,01:45:00,Q05S,1,,0,0,
BSP19GEN-A044-Saturday-00_010500_A..S43R,01:45:00,01:45:00,A55S,1,,0,0,
ASP19GEN-1087-Weekday-00_010550_1..S03R,01:45:30,01:45:30,101S,1,,0,0,
BSP19GEN-R050-Saturday-00_010600_R..N27R,01:46:00,01:46:00,R45N,1,,0,0,
BSP19GEN-H024-Sunday-00_010450_H..S21R,01:46:00,01:46:00,H04S,1,,0,0,
ASP19GEN-1038-Saturday-00_010600_1..S03R,01:46:00,01:46:00,101S,1,,0,0,
BSP19GEN-R049-Sunday-00_010600_R..N27R,01:46:00,01:46:00,R45N,1,,0,0,
BSP19GEN-R087-Weekday-00_010600_R..N27R,01:46:00,01:46:00,R45N,1,,0,0,
BSP19GEN-H024-Saturday-00_010450_H..S21R,01:46:00,01:46:00,H04S,1,,0,0,
ASP19GEN-1037-Sunday-00_010600_1..S03R,01:46:00,01:46:00,101S,1,,0,0,
BSP19GEN-H039-Weekday-00_010450_H..S21R,01:46:00,01:46:00,H04S,1,,0,0,
ASP19GEN-3039-Saturday-00_010700_3..N42R,01:47:00,01:47:00,127N,1,,0,0,
ASP19GEN-3086-Weekday-00_010700_3..N42R,01:47:00,01:47:00,127N,1,,0,0,
ASP19GEN-4097-Weekday-00_010700_4..N13R,01:47:00,01:47:00,257N,1,,0,0,
ASP19GEN-3041-Sunday-00_010700_3..N42R,01:47:00,01:47:00,127N,1,,0,0,
BSP19GEN-E039-Saturday-00_010850_E..N05R,01:48:30,01:48:30,E01N,1,,0,0,
ASP19GEN-4049-Sunday-00_010850_4..N13R,01:48:30,01:48:30,257N,1,,0,0,
BSP19GEN-J052-Weekday-00_010850_J..S12R,01:48:30,01:48:30,G05S,1,,0,0,
BSP19GEN-J032-Sunday-00_010850_J..S12R,01:48:30,01:48:30,G05S,1,,0,0,
ASP19GEN-4043-Saturday-00_010850_4..N13R,01:48:30,01:48:30,257N,1,,0,0,
BSP19GEN-J032-Saturday-00_010850_J..S12R,01:48:30,01:48:30,G05S,1,,0,0,
BSP19GEN-E071-Weekday-00_010850_E..N05R,01:48:30,01:48:30,E01N,1,,0,0,
BSP19GEN-E044-Sunday-00_010850_E..N05R,01:48:30,01:48:30,E01N,1,,0,0,
BSP19GEN-F048-Sunday-00_010900_F..S69R,01:49:00,01:49:00,F01S,1,,0,0,
BSP19GEN-F044-Saturday-00_010900_F..S69R,01:49:00,01:49:00,F01S,1,,0,0,
BSP19GEN-A083-Weekday-00_010950_A..S74R,01:49:30,01:49:30,A02S,1,,0,0,
BSP19GEN-A044-Saturday-00_010950_A..S74R,01:49:30,01:49:30,A02S,1,,0,0,
BSP19GEN-FS011-Weekday-00_010950_FS.N01R,01:49:30,01:49:30,D26N,1,,0,0,
BSP19SUPP-F072-Weekday-153_010950_F..S69R,01:49:30,01:49:30,F01S,1,,0,0,
BSP19GEN-A051-Sunday-00_010950_A..S74R,01:49:30,01:49:30,A02S,1,,0,0,
BSP19GEN-FS011-Saturday-00_010950_FS.N01R,01:49:30,01:49:30,D26N,1,,0,0,
BSP19GEN-FS012-Sunday-00_010950_FS.N01R,01:49:30,01:49:30,D26N,1,,0,0,
BSP19GEN-N054-Saturday-00_011050_N..S20R,01:50:30,01:50:30,R01S,1,,0,0,
BSP19GEN-N057-Sunday-00_011050_N..S20R,01:50:30,01:50:30,R01S,1,,0,0,
